Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
1993,MN,Total Electric Power Industry,Coal,,,"6,118.20","6,052.80"
1993,MN,Total Electric Power Industry,Hydroelectric,,30,207,207.7
1993,MN,Total Electric Power Industry,Natural Gas,,38,382.7,359.8
1993,MN,Total Electric Power Industry,Nuclear,,2,"1,755.00","1,554.00"
1993,MN,Total Electric Power Industry,Other Biomass,,,137.5,125.8
1993,MN,Total Electric Power Industry,Petroleum,,,"1,164.20","1,084.20"
1993,MN,Total Electric Power Industry,Wind,,1,0.2,0
1993,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,,4,78.1,74.4
1993,MO,"Combined Heat and Power, Commercial Power",All Sources,,6,67.3,62.8
1993,MO,"Combined Heat and Power, Commercial Power",Coal,,2,61.3,57.2
1993,MO,"Combined Heat and Power, Commercial Power",Natural Gas,,4,2.7,2.7
1993,MO,"Combined Heat and Power, Commercial Power",Petroleum,,2,3.3,2.9
1993,MO,"Combined Heat and Power, Industrial Power",All Sources,,3,52.7,48.2
1993,MO,"Combined Heat and Power, Industrial Power",Coal,,2,48.7,44.8
1993,MO,"Combined Heat and Power, Industrial Power",Natural Gas,,2,4,3.4
1993,MO,"Electric Generators, Electric Utilities",All Sources,,118,"16,842.20","15,432.60"
1993,MO,"Electric Generators, Electric Utilities",Coal,,20,"11,602.60","10,738.20"
1993,MO,"Electric Generators, Electric Utilities",Hydroelectric,,8,499.2,542.7
1993,MO,"Electric Generators, Electric Utilities",Natural Gas,,42,"1,040.20",890.5
1993,MO,"Electric Generators, Electric Utilities",Nuclear,,1,"1,235.80","1,125.00"
1993,MO,"Electric Generators, Electric Utilities",Petroleum,,46,"1,863.70","1,569.20"
1993,MO,"Electric Generators, Electric Utilities",Pumped Storage,,,600.8,567
1993,MO,Total Electric Power Industry,All Sources,,127,"16,962.20","15,543.60"
1993,MO,Total Electric Power Industry,Coal,,,"11,712.60","10,840.20"
1993,MO,Total Electric Power Industry,Hydroelectric,,8,499.2,542.7
1993,MO,Total Electric Power Industry,Natural Gas,,45,"1,046.90",896.6
1993,MO,Total Electric Power Industry,Nuclear,,1,"1,235.80","1,125.00"
1993,MO,Total Electric Power Industry,Petroleum,,,"1,866.90","1,572.10"
1993,MO,Total Electric Power Industry,Pumped Storage,,,600.8,567
1993,MS,"Combined Heat and Power, Commercial Power",All Sources,,1,4.3,3.6
1993,MS,"Combined Heat and Power, Commercial Power",Natural Gas,,2,4.3,3.6
1993,MS,"Combined Heat and Power, Industrial Power",All Sources,,11,380.7,357
1993,MS,"Combined Heat and Power, Industrial Power",Natural Gas,,8,67.7,61.8
1993,MS,"Combined Heat and Power, Industrial Power",Petroleum,,1,1.5,1.5
1993,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,12,311.5,293.7
1993,MS,"Electric Generators, Electric Utilities",All Sources,,22,"7,198.70","7,045.20"
1993,MS,"Electric Generators, Electric Utilities",Coal,,3,"2,150.00","2,238.10"
1993,MS,"Electric Generators, Electric Utilities",Natural Gas,,16,"2,782.60","2,768.50"
1993,MS,"Electric Generators, Electric Utilities",Nuclear,,1,"1,372.50","1,143.00"
1993,MS,"Electric Generators, Electric Utilities",Petroleum,,2,893.6,895.6
1993,MS,"Electric Generators, Independent Power Producers",All Sources,,1,1.6,1.5
1993,MS,"Electric Generators, Independent Power Producers",Natural Gas,,1,1.6,1.5
1993,MS,Total Electric Power Industry,All Sources,,35,"7,585.20","7,407.30"
1993,MS,Total Electric Power Industry,Coal,,,"2,150.00","2,238.10"
1993,MS,Total Electric Power Industry,Natural Gas,,22,"2,856.20","2,835.40"
1993,MS,Total Electric Power Industry,Nuclear,,1,"1,372.50","1,143.00"
1993,MS,Total Electric Power Industry,Petroleum,,,895.1,897.1
1993,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,,6,311.5,293.7
1993,MT,"Combined Heat and Power, Industrial Power",All Sources,,1,10.9,10.4
1993,MT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,2,10.9,10.4
1993,MT,"Electric Generators, Electric Utilities",All Sources,,28,"5,001.90","4,870.80"
1993,MT,"Electric Generators, Electric Utilities",Coal,,3,"2,513.80","2,259.80"
1993,MT,"Electric Generators, Electric Utilities",Hydroelectric,,21,"2,342.50","2,478.40"
1993,MT,"Electric Generators, Electric Utilities",Natural Gas,,3,133.1,120.1
1993,MT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,,,12.5,12.5
1993,MT,"Electric Generators, Independent Power Producers",All Sources,,3,53.2,50
1993,MT,"Electric Generators, Independent Power Producers",Coal,,1,41.5,38.9
1993,MT,"Electric Generators, Independent Power Producers",Hydroelectric,,2,11.7,11.1
1993,MT,Total Electric Power Industry,All Sources,,32,"5,066.00","4,931.20"
1993,MT,Total Electric Power Industry,Coal,,,"2,555.30","2,298.70"
1993,MT,Total Electric Power Industry,Hydroelectric,,23,"2,354.20","2,489.50"
1993,MT,Total Electric Power Industry,Natural Gas,,3,133.1,120.1
1993,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,,1,23.4,22.9
1993,NC,"Combined Heat and Power, Commercial Power",All Sources,,2,30.6,28.7
1993,NC,"Combined Heat and Power, Commercial Power",Coal,,1,28,26.2
1993,NC,"Combined Heat and Power, Commercial Power",Hydroelectric,,2,2.6,2.4
1993,NC,"Combined Heat and Power, Electric Power",All Sources,,10,682.6,625.2
1993,NC,"Combined Heat and Power, Electric Power",Coal,,9,502.6,470.4
1993,NC,"Combined Heat and Power, Electric Power",Natural Gas,,1,180,154.8
1993,NC,"Combined Heat and Power, Industrial Power",All Sources,,17,489.5,455.6
1993,NC,"Combined Heat and Power, Industrial Power",Coal,,9,269.8,250
1993,NC,"Combined Heat and Power, Industrial Power",Hydroelectric,,2,1.6,1.7
1993,NC,"Combined Heat and Power, Industrial Power",Natural Gas,,2,35.5,30.2
1993,NC,"Combined Heat and Power, Industrial Power",Other,,2,39.9,37.1
1993,NC,"Combined Heat and Power, Industrial Power",Petroleum,,1,4.2,3.9
1993,NC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,8,138.4,132.7
1993,NC,"Electric Generators, Electric Utilities",All Sources,,71,"20,897.80","20,181.80"
1993,NC,"Electric Generators, Electric Utilities",Coal,,14,"12,556.30","12,503.20"
1993,NC,"Electric Generators, Electric Utilities",Hydroelectric,,41,"1,886.90","1,881.60"
1993,NC,"Electric Generators, Electric Utilities",Natural Gas,,6,303.4,286.5
1993,NC,"Electric Generators, Electric Utilities",Nuclear,,3,"5,125.00","4,639.00"
1993,NC,"Electric Generators, Electric Utilities",Petroleum,,7,966.7,803.5
1993,NC,"Electric Generators, Electric Utilities",Pumped Storage,,,59.5,68
1993,NC,"Electric Generators, Independent Power Producers",All Sources,,7,71.4,66.5
1993,NC,"Electric Generators, Independent Power Producers",Hydroelectric,,4,5.6,5.4
1993,NC,"Electric Generators, Independent Power Producers",Other Biomass,,,15.7,14.6
1993,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,1,50,46.5
1993,NC,Total Electric Power Industry,All Sources,,107,"22,171.70","21,357.70"
1993,NC,Total Electric Power Industry,Coal,,,"13,356.70","13,249.80"
1993,NC,Total Electric Power Industry,Hydroelectric,,47,"1,896.70","1,891.10"
1993,NC,Total Electric Power Industry,Natural Gas,,8,518.9,471.4
1993,NC,Total Electric Power Industry,Nuclear,,3,"5,125.00","4,639.00"
1993,NC,Total Electric Power Industry,Other,,1,39.9,37.1
1993,NC,Total Electric Power Industry,Other Biomass,,,15.7,14.6
1993,NC,Total Electric Power Industry,Petroleum,,,970.9,807.4
1993,NC,Total Electric Power Industry,Pumped Storage,,,59.5,68
1993,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,,5,188.4,179.2
1993,ND,"Combined Heat and Power, Industrial Power",All Sources,,4,30.3,28.6
1993,ND,"Combined Heat and Power, Industrial Power",Coal,,2,19.3,18
1993,ND,"Combined Heat and Power, Industrial Power",Natural Gas,,2,3.5,3.4
1993,ND,"Combined Heat and Power, Industrial Power",Other Gases,,2,7.5,7.2
1993,ND,"Electric Generators, Electric Utilities",All Sources,,17,"4,607.10","4,477.50"
1993,ND,"Electric Generators, Electric Utilities",Coal,,7,"4,009.00","3,856.10"
1993,ND,"Electric Generators, Electric Utilities",Hydroelectric,,1,517,545
1993,ND,"Electric Generators, Electric Utilities",Natural Gas,,1,8,10
1993,ND,"Electric Generators, Electric Utilities",Petroleum,,8,73.1,66.5
1993,ND,Total Electric Power Industry,All Sources,,21,"4,637.40","4,506.20"
1993,ND,Total Electric Power Industry,Coal,,,"4,028.30","3,874.10"
1993,ND,Total Electric Power Industry,Hydroelectric,,1,517,545
1993,ND,Total Electric Power Industry,Natural Gas,,2,11.5,13.4
1993,ND,Total Electric Power Industry,Other Gases,,1,7.5,7.2
1993,ND,Total Electric Power Industry,Petroleum,,,73.1,66.5
1993,NE,"Combined Heat and Power, Industrial Power",All Sources,,2,8.9,8.3
1993,NE,"Combined Heat and Power, Industrial Power",Coal,,2,8.9,8.3
1993,NE,"Electric Generators, Electric Utilities",All Sources,,95,"5,777.70","5,511.60"
1993,NE,"Electric Generators, Electric Utilities",Coal,,7,"3,167.90","3,102.80"
1993,NE,"Electric Generators, Electric Utilities",Hydroelectric,,11,183.1,167.7
1993,NE,"Electric Generators, Electric Utilities",Natural Gas,,41,684.7,644.9
1993,NE,"Electric Generators, Electric Utilities",Nuclear,,2,"1,337.60","1,254.00"
1993,NE,"Electric Generators, Electric Utilities",Petroleum,,34,404.4,342.2
1993,NE,Total Electric Power Industry,All Sources,,97,"5,786.60","5,519.90"
1993,NE,Total Electric Power Industry,Coal,,,"3,176.80","3,111.10"
1993,NE,Total Electric Power Industry,Hydroelectric,,11,183.1,167.7
1993,NE,Total Electric Power Industry,Natural Gas,,41,684.7,644.9
1993,NE,Total Electric Power Industry,Nuclear,,2,"1,337.60","1,254.00"
1993,NE,Total Electric Power Industry,Petroleum,,,404.4,342.2
1993,NH,"Combined Heat and Power, Commercial Power",All Sources,,3,8.1,7.7
1993,NH,"Combined Heat and Power, Commercial Power",Petroleum,,2,8.1,7.7
1993,NH,"Combined Heat and Power, Electric Power",All Sources,,1,12.7,11.8
1993,NH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,1,12.7,11.8
1993,NH,"Combined Heat and Power, Industrial Power",All Sources,,11,63.8,61.8
1993,NH,"Combined Heat and Power, Industrial Power",Hydroelectric,,6,31.8,31.1
1993,NH,"Combined Heat and Power, Industrial Power",Petroleum,,4,23,22.2
1993,NH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,6,9.1,8.5
1993,NH,"Electric Generators, Electric Utilities",All Sources,,21,"2,606.10","2,507.80"
1993,NH,"Electric Generators, Electric Utilities",Coal,,2,609.2,577.6
1993,NH,"Electric Generators, Electric Utilities",Hydroelectric,,13,245.9,290.9
1993,NH,"Electric Generators, Electric Utilities",Nuclear,,1,"1,242.00","1,150.00"
1993,NH,"Electric Generators, Electric Utilities",Petroleum,,2,509.1,489.4
1993,NH,"Electric Generators, Independent Power Producers",All Sources,,31,194.5,182.3
1993,NH,"Electric Generators, Independent Power Producers",Hydroelectric,,21,61.1,58
1993,NH,"Electric Generators, Independent Power Producers",Other Biomass,,,22.7,21.3
1993,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,6,110.7,102.9
1993,NH,Total Electric Power Industry,All Sources,,67,"2,885.10","2,771.40"
1993,NH,Total Electric Power Industry,Coal,,,609.2,577.6
1993,NH,Total Electric Power Industry,Hydroelectric,,37,338.7,380
1993,NH,Total Electric Power Industry,Nuclear,,1,"1,242.00","1,150.00"
1993,NH,Total Electric Power Industry,Other Biomass,,,22.7,21.3
1993,NH,Total Electric Power Industry,Petroleum,,,540.1,519.3
1993,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,,10,132.4,123.2
1993,NJ,"Combined Heat and Power, Commercial Power",All Sources,,6,22.5,19.3
1993,NJ,"Combined Heat and Power, Commercial Power",Natural Gas,,10,20.9,17.8
1993,NJ,"Combined Heat and Power, Commercial Power",Other Biomass,,,1,1
1993,NJ,"Combined Heat and Power, Commercial Power",Petroleum,,,0.6,0.6
1993,NJ,"Combined Heat and Power, Electric Power",All Sources,,13,"2,252.20","1,965.20"
1993,NJ,"Combined Heat and Power, Electric Power",Coal,,1,280,262.4
1993,NJ,"Combined Heat and Power, Electric Power",Natural Gas,,11,"1,902.40","1,637.80"
1993,NJ,"Combined Heat and Power, Electric Power",Other Biomass,,,69.9,65
1993,NJ,"Combined Heat and Power, Industrial Power",All Sources,,18,401.2,350.4
1993,NJ,"Combined Heat and Power, Industrial Power",Natural Gas,,34,372.9,322.8
1993,NJ,"Combined Heat and Power, Industrial Power",Petroleum,,1,28.3,27.7
1993,NJ,"Electric Generators, Electric Utilities",All Sources,,48,"14,632.70","13,850.00"
1993,NJ,"Electric Generators, Electric Utilities",Coal,,4,"1,732.40","1,644.00"
1993,NJ,"Electric Generators, Electric Utilities",Natural Gas,,17,"5,007.90","4,761.00"
1993,NJ,"Electric Generators, Electric Utilities",Nuclear,,3,"4,160.00","3,853.00"
1993,NJ,"Electric Generators, Electric Utilities",Petroleum,,16,"3,345.40","3,212.00"
1993,NJ,"Electric Generators, Electric Utilities",Pumped Storage,,,386.9,380
1993,NJ,"Electric Generators, Independent Power Producers",All Sources,,10,217.5,193.3
1993,NJ,"Electric Generators, Independent Power Producers",Hydroelectric,,2,13.2,12.6
1993,NJ,"Electric Generators, Independent Power Producers",Natural Gas,,2,136.1,117.5
1993,NJ,"Electric Generators, Independent Power Producers",Other Biomass,,,68.2,63.2
1993,NJ,Total Electric Power Industry,All Sources,,95,"17,526.00","16,378.20"
1993,NJ,Total Electric Power Industry,Coal,,,"2,012.40","1,906.40"
1993,NJ,Total Electric Power Industry,Hydroelectric,,3,13.2,12.6
1993,NJ,Total Electric Power Industry,Natural Gas,,52,"7,440.20","6,856.80"
1993,NJ,Total Electric Power Industry,Nuclear,,3,"4,160.00","3,853.00"
1993,NJ,Total Electric Power Industry,Other Biomass,,,139,129.2
1993,NJ,Total Electric Power Industry,Petroleum,,,"3,374.30","3,240.30"
1993,NJ,Total Electric Power Industry,Pumped Storage,,,386.9,380
1993,NM,"Combined Heat and Power, Commercial Power",All Sources,,2,4,3.5
1993,NM,"Combined Heat and Power, Commercial Power",Natural Gas,,4,4,3.5
1993,NM,"Combined Heat and Power, Electric Power",All Sources,,1,2.3,2.2
1993,NM,"Combined Heat and Power, Electric Power",Other Biomass,,,2.3,2.2
1993,NM,"Combined Heat and Power, Industrial Power",All Sources,,10,189,177.3
1993,NM,"Combined Heat and Power, Industrial Power",Natural Gas,,14,143.2,134.8
1993,NM,"Combined Heat and Power, Industrial Power",Petroleum,,3,45.9,42.5
1993,NM,"Electric Generators, Electric Utilities",All Sources,,21,"5,500.60","5,062.40"
1993,NM,"Electric Generators, Electric Utilities",Coal,,4,"4,294.60","3,900.90"
1993,NM,"Electric Generators, Electric Utilities",Hydroelectric,,3,56.9,58.9
1993,NM,"Electric Generators, Electric Utilities",Natural Gas,,12,"1,121.00","1,079.00"
1993,NM,"Electric Generators, Electric Utilities",Petroleum,,2,28.2,23.6
1993,NM,Total Electric Power Industry,All Sources,,34,"5,695.90","5,245.50"
1993,NM,Total Electric Power Industry,Coal,,,"4,294.60","3,900.90"
1993,NM,Total Electric Power Industry,Hydroelectric,,3,56.9,58.9
1993,NM,Total Electric Power Industry,Natural Gas,,21,"1,268.20","1,217.30"
1993,NM,Total Electric Power Industry,Other Biomass,,,2.3,2.2
1993,NM,Total Electric Power Industry,Petroleum,,,74,66.1
1993,NV,"Combined Heat and Power, Electric Power",All Sources,,3,341.7,293.9
1993,NV,"Combined Heat and Power, Electric Power",Natural Gas,,3,341.7,293.9
1993,NV,"Electric Generators, Electric Utilities",All Sources,,23,"5,464.00","5,235.30"
1993,NV,"Electric Generators, Electric Utilities",Coal,,3,"2,769.50","2,717.00"
1993,NV,"Electric Generators, Electric Utilities",Hydroelectric,,6,"1,031.10","1,031.40"
1993,NV,"Electric Generators, Electric Utilities",Natural Gas,,7,"1,334.90","1,227.00"
1993,NV,"Electric Generators, Electric Utilities",Petroleum,,7,328.5,260
1993,NV,"Electric Generators, Independent Power Producers",All Sources,,14,228,212.1
1993,NV,"Electric Generators, Independent Power Producers",Geothermal,,13,224,208.3
1993,NV,"Electric Generators, Independent Power Producers",Hydroelectric,,1,4,3.8
1993,NV,Total Electric Power Industry,All Sources,,40,"6,033.70","5,741.30"
1993,NV,Total Electric Power Industry,Coal,,,"2,769.50","2,717.00"
1993,NV,Total Electric Power Industry,Geothermal,,13,224,208.3
1993,NV,Total Electric Power Industry,Hydroelectric,,7,"1,035.10","1,035.20"
1993,NV,Total Electric Power Industry,Natural Gas,,10,"1,676.70","1,520.90"
1993,NV,Total Electric Power Industry,Petroleum,,,328.5,260
1993,NY,"Combined Heat and Power, Commercial Power",All Sources,,17,163,145.1
1993,NY,"Combined Heat and Power, Commercial Power",Coal,,1,7.6,7.1
1993,NY,"Combined Heat and Power, Commercial Power",Hydroelectric,,2,1.9,1.8
1993,NY,"Combined Heat and Power, Commercial Power",Natural Gas,,26,137.4,121.1
1993,NY,"Combined Heat and Power, Commercial Power",Other Biomass,,,3.6,3.4
1993,NY,"Combined Heat and Power, Commercial Power",Petroleum,,1,12.5,11.8
1993,NY,"Combined Heat and Power, Electric Power",All Sources,,32,"1,783.30","1,556.80"
1993,NY,"Combined Heat and Power, Electric Power",Coal,,3,196.5,184.1
1993,NY,"Combined Heat and Power, Electric Power",Natural Gas,,24,"1,498.30","1,289.10"
1993,NY,"Combined Heat and Power, Electric Power",Other Biomass,,,66.2,62.8
1993,NY,"Combined Heat and Power, Electric Power",Petroleum,,1,1.1,1.1
1993,NY,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,1,21.2,19.7
1993,NY,"Combined Heat and Power, Industrial Power",All Sources,,28,711,640.5
1993,NY,"Combined Heat and Power, Industrial Power",Coal,,3,220,204.1
1993,NY,"Combined Heat and Power, Industrial Power",Hydroelectric,,10,22.3,22.7
1993,NY,"Combined Heat and Power, Industrial Power",Natural Gas,,26,347.6,298.6
1993,NY,"Combined Heat and Power, Industrial Power",Other Gases,,2,22,20.5
1993,NY,"Combined Heat and Power, Industrial Power",Petroleum,,4,73.6,70.7
1993,NY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,4,25.5,23.9
