# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2.
# NOTE: only for SDG version - GCAM_v7p1_plus - VanDeVen et al 2026
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
South Korea,crude oil,crude oil,crude oil,2015,CO2_FUG,0.00117397049,MTC
South Korea,crude oil,crude oil,crude oil,2015,N2O,3.672038379e-08,Tg
South Korea,natural gas,natural gas,natural gas,2015,CH4,0.3247142942,Tg
South Korea,natural gas,natural gas,natural gas,2015,CO2_FUG,0.00117397049,MTC
South Korea,natural gas,natural gas,natural gas,2015,N2O,3.672038379e-08,Tg
Southeast Asia,coal,coal,coal,1975,CH4,0.5523269383,Tg
Southeast Asia,coal,coal,coal,1975,CO2_FUG,0,MTC
Southeast Asia,coal,coal,coal,1975,N2O,0.0007224652493,Tg
Southeast Asia,crude oil,crude oil,crude oil,1975,CH4,1.646906876,Tg
Southeast Asia,crude oil,crude oil,crude oil,1975,CO2_FUG,2.471859352,MTC
Southeast Asia,crude oil,crude oil,crude oil,1975,N2O,1.599090871e-06,Tg
Southeast Asia,natural gas,natural gas,natural gas,1975,CH4,1.646906876,Tg
Southeast Asia,natural gas,natural gas,natural gas,1975,CO2_FUG,2.471859352,MTC
Southeast Asia,natural gas,natural gas,natural gas,1975,N2O,1.599090871e-06,Tg
Southeast Asia,coal,coal,coal,1990,CH4,0.9373159249,Tg
Southeast Asia,coal,coal,coal,1990,CO2_FUG,0.5607400309,MTC
Southeast Asia,coal,coal,coal,1990,N2O,0.0006901963366,Tg
Southeast Asia,crude oil,crude oil,crude oil,1990,CH4,0.3156405516,Tg
Southeast Asia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.2323725756,MTC
Southeast Asia,crude oil,crude oil,crude oil,1990,N2O,1.212256953e-06,Tg
Southeast Asia,natural gas,natural gas,natural gas,1990,CH4,0.3156405516,Tg
Southeast Asia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.2323725756,MTC
Southeast Asia,natural gas,natural gas,natural gas,1990,N2O,1.212256953e-06,Tg
Southeast Asia,coal,coal,coal,2005,CH4,0.816318925,Tg
Southeast Asia,coal,coal,coal,2005,CO2_FUG,0,MTC
Southeast Asia,coal,coal,coal,2005,N2O,0.0004229913547,Tg
Southeast Asia,crude oil,crude oil,crude oil,2005,CH4,0.2979099341,Tg
Southeast Asia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2786976411,MTC
Southeast Asia,crude oil,crude oil,crude oil,2005,N2O,8.755523565e-07,Tg
Southeast Asia,natural gas,natural gas,natural gas,2005,CH4,0.2979099341,Tg
Southeast Asia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2786976411,MTC
Southeast Asia,natural gas,natural gas,natural gas,2005,N2O,8.755523565e-07,Tg
Southeast Asia,coal,coal,coal,2010,CH4,0.8773283526,Tg
Southeast Asia,coal,coal,coal,2010,CO2_FUG,0.01489546767,MTC
Southeast Asia,coal,coal,coal,2010,N2O,0.0004764990847,Tg
Southeast Asia,crude oil,crude oil,crude oil,2010,CH4,0.2941479375,Tg
Southeast Asia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2279236143,MTC
Southeast Asia,crude oil,crude oil,crude oil,2010,N2O,7.879479491e-07,Tg
Southeast Asia,natural gas,natural gas,natural gas,2010,CH4,0.2941479375,Tg
Southeast Asia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2279236143,MTC
Southeast Asia,natural gas,natural gas,natural gas,2010,N2O,7.879479491e-07,Tg
Southeast Asia,coal,coal,coal,2015,CH4,0.8928686692,Tg
Southeast Asia,coal,coal,coal,2015,CO2_FUG,0.02038073513,MTC
Southeast Asia,coal,coal,coal,2015,N2O,0.0004861937231,Tg
Southeast Asia,crude oil,crude oil,crude oil,2015,CH4,0.3241904234,Tg
Southeast Asia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2673560105,MTC
Southeast Asia,crude oil,crude oil,crude oil,2015,N2O,7.343498886e-07,Tg
Southeast Asia,natural gas,natural gas,natural gas,2015,CH4,0.3241904234,Tg
Southeast Asia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2673560105,MTC
Southeast Asia,natural gas,natural gas,natural gas,2015,N2O,7.343498886e-07,Tg
Taiwan,coal,coal,coal,1975,CH4,0.5500397333,Tg
Taiwan,coal,coal,coal,1975,CO2_FUG,0.3680413924,MTC
Taiwan,coal,coal,coal,1975,N2O,0,Tg
Taiwan,crude oil,crude oil,crude oil,1975,CH4,0.3652850628,Tg
Taiwan,crude oil,crude oil,crude oil,1975,CO2_FUG,0.002197890763,MTC
Taiwan,crude oil,crude oil,crude oil,1975,N2O,2.4872081e-07,Tg
Taiwan,natural gas,natural gas,natural gas,1975,CH4,0.3652850628,Tg
Taiwan,natural gas,natural gas,natural gas,1975,CO2_FUG,0.002197890763,MTC
Taiwan,natural gas,natural gas,natural gas,1975,N2O,2.4872081e-07,Tg
Taiwan,coal,coal,coal,1990,CH4,0.8600667681,Tg
Taiwan,coal,coal,coal,1990,CO2_FUG,0.5535348269,MTC
Taiwan,coal,coal,coal,1990,N2O,0,Tg
Taiwan,crude oil,crude oil,crude oil,1990,CH4,0.4420968136,Tg
Taiwan,crude oil,crude oil,crude oil,1990,CO2_FUG,0.002466445648,MTC
Taiwan,crude oil,crude oil,crude oil,1990,N2O,2.732832866e-07,Tg
Taiwan,natural gas,natural gas,natural gas,1990,CH4,0.4420968136,Tg
Taiwan,natural gas,natural gas,natural gas,1990,CO2_FUG,0.002466445648,MTC
Taiwan,natural gas,natural gas,natural gas,1990,N2O,2.732832866e-07,Tg
Taiwan,coal,coal,coal,2005,CH4,0.2604471743,Tg
Taiwan,coal,coal,coal,2005,CO2_FUG,0.5052578747,MTC
Taiwan,coal,coal,coal,2005,N2O,1.488781871e-06,Tg
Taiwan,crude oil,crude oil,crude oil,2005,CH4,1.320605718,Tg
Taiwan,crude oil,crude oil,crude oil,2005,CO2_FUG,0.001665432742,MTC
Taiwan,crude oil,crude oil,crude oil,2005,N2O,2.744238272e-07,Tg
Taiwan,natural gas,natural gas,natural gas,2005,CH4,1.320605718,Tg
Taiwan,natural gas,natural gas,natural gas,2005,CO2_FUG,0.001665432742,MTC
Taiwan,natural gas,natural gas,natural gas,2005,N2O,2.744238272e-07,Tg
Taiwan,coal,coal,coal,2010,CH4,0.250985699,Tg
Taiwan,coal,coal,coal,2010,CO2_FUG,0.3980671409,MTC
Taiwan,coal,coal,coal,2010,N2O,1.444323457e-06,Tg
Taiwan,crude oil,crude oil,crude oil,2010,CH4,0.2899080073,Tg
Taiwan,crude oil,crude oil,crude oil,2010,CO2_FUG,0.001911056952,MTC
Taiwan,crude oil,crude oil,crude oil,2010,N2O,2.901961001e-07,Tg
Taiwan,natural gas,natural gas,natural gas,2010,CH4,0.2941479375,Tg
Taiwan,natural gas,natural gas,natural gas,2010,CO2_FUG,0.001911056952,MTC
Taiwan,natural gas,natural gas,natural gas,2010,N2O,2.901961001e-07,Tg
Taiwan,coal,coal,coal,2015,CH4,0.2463320896,Tg
Taiwan,coal,coal,coal,2015,CO2_FUG,0.3021471994,MTC
Taiwan,coal,coal,coal,2015,N2O,2.41930166e-06,Tg
Taiwan,crude oil,crude oil,crude oil,2015,CH4,0.3208776792,Tg
Taiwan,crude oil,crude oil,crude oil,2015,CO2_FUG,0.00146125319,MTC
Taiwan,crude oil,crude oil,crude oil,2015,N2O,1.839256161e-07,Tg
Taiwan,natural gas,natural gas,natural gas,2015,CH4,0.3247142942,Tg
Taiwan,natural gas,natural gas,natural gas,2015,CO2_FUG,0.00146125319,MTC
Taiwan,natural gas,natural gas,natural gas,2015,N2O,1.839256161e-07,Tg
Argentina,coal,coal,coal,1975,CH4,0.4172690389,Tg
Argentina,coal,coal,coal,1975,CO2_FUG,0.980481336,MTC
Argentina,coal,coal,coal,1975,N2O,0,Tg
Argentina,crude oil,crude oil,crude oil,1975,CH4,0.7916745641,Tg
Argentina,crude oil,crude oil,crude oil,1975,CO2_FUG,1.084419534,MTC
Argentina,crude oil,crude oil,crude oil,1975,N2O,1.475223141e-06,Tg
Argentina,natural gas,natural gas,natural gas,1975,CH4,0.7916745641,Tg
Argentina,natural gas,natural gas,natural gas,1975,CO2_FUG,1.084419534,MTC
Argentina,natural gas,natural gas,natural gas,1975,N2O,1.475223141e-06,Tg
Argentina,coal,coal,coal,1990,CH4,3.546589057,Tg
Argentina,coal,coal,coal,1990,CO2_FUG,0.5535348269,MTC
Argentina,coal,coal,coal,1990,N2O,0.00391654833,Tg
Argentina,crude oil,crude oil,crude oil,1990,CH4,0.7449925686,Tg
Argentina,crude oil,crude oil,crude oil,1990,CO2_FUG,0.9131255432,MTC
Argentina,crude oil,crude oil,crude oil,1990,N2O,1.132993372e-06,Tg
Argentina,natural gas,natural gas,natural gas,1990,CH4,0.7449925686,Tg
Argentina,natural gas,natural gas,natural gas,1990,CO2_FUG,0.9131255432,MTC
Argentina,natural gas,natural gas,natural gas,1990,N2O,1.132993372e-06,Tg
Argentina,coal,coal,coal,2005,CH4,0.2604471743,Tg
Argentina,coal,coal,coal,2005,CO2_FUG,0.5052578747,MTC
Argentina,coal,coal,coal,2005,N2O,1.488781871e-06,Tg
Argentina,crude oil,crude oil,crude oil,2005,CH4,0.3509675026,Tg
Argentina,crude oil,crude oil,crude oil,2005,CO2_FUG,0.08807607944,MTC
Argentina,crude oil,crude oil,crude oil,2005,N2O,2.848635329e-06,Tg
Argentina,natural gas,natural gas,natural gas,2005,CH4,0.3509675026,Tg
Argentina,natural gas,natural gas,natural gas,2005,CO2_FUG,0.08807607944,MTC
Argentina,natural gas,natural gas,natural gas,2005,N2O,2.848635329e-06,Tg
Argentina,coal,coal,coal,2010,CH4,0.250985699,Tg
Argentina,coal,coal,coal,2010,CO2_FUG,0.3980671409,MTC
Argentina,coal,coal,coal,2010,N2O,1.444323457e-06,Tg
Argentina,crude oil,crude oil,crude oil,2010,CH4,0.3688965675,Tg
Argentina,crude oil,crude oil,crude oil,2010,CO2_FUG,0.0635767138,MTC
Argentina,crude oil,crude oil,crude oil,2010,N2O,2.996671183e-06,Tg
Argentina,natural gas,natural gas,natural gas,2010,CH4,0.3688965675,Tg
Argentina,natural gas,natural gas,natural gas,2010,CO2_FUG,0.0635767138,MTC
Argentina,natural gas,natural gas,natural gas,2010,N2O,2.996671183e-06,Tg
Argentina,coal,coal,coal,2015,CH4,0.2463320896,Tg
Argentina,coal,coal,coal,2015,CO2_FUG,0.3021471994,MTC
Argentina,coal,coal,coal,2015,N2O,2.41930166e-06,Tg
Argentina,crude oil,crude oil,crude oil,2015,CH4,0.3868423954,Tg
Argentina,crude oil,crude oil,crude oil,2015,CO2_FUG,0.08154514294,MTC
Argentina,crude oil,crude oil,crude oil,2015,N2O,1.440035671e-06,Tg
Argentina,natural gas,natural gas,natural gas,2015,CH4,0.3868423954,Tg
Argentina,natural gas,natural gas,natural gas,2015,CO2_FUG,0.08154514294,MTC
Argentina,natural gas,natural gas,natural gas,2015,N2O,1.440035671e-06,Tg
Colombia,coal,coal,coal,1975,CH4,0.3443664405,Tg
Colombia,coal,coal,coal,1975,CO2_FUG,2.023466996,MTC
Colombia,coal,coal,coal,1975,N2O,0.0001147259073,Tg
Colombia,crude oil,crude oil,crude oil,1975,CH4,1.196362973,Tg
Colombia,crude oil,crude oil,crude oil,1975,CO2_FUG,1.610199673,MTC
Colombia,crude oil,crude oil,crude oil,1975,N2O,1.642039828e-06,Tg
Colombia,natural gas,natural gas,natural gas,1975,CH4,1.196362973,Tg
Colombia,natural gas,natural gas,natural gas,1975,CO2_FUG,1.610199673,MTC
Colombia,natural gas,natural gas,natural gas,1975,N2O,1.642039828e-06,Tg
Colombia,coal,coal,coal,1990,CH4,0.09735814754,Tg
Colombia,coal,coal,coal,1990,CO2_FUG,0.2767854995,MTC
Colombia,coal,coal,coal,1990,N2O,2.251156026e-05,Tg
Colombia,crude oil,crude oil,crude oil,1990,CH4,1.041417818,Tg
Colombia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3332977935,MTC
Colombia,crude oil,crude oil,crude oil,1990,N2O,1.626693618e-06,Tg
Colombia,natural gas,natural gas,natural gas,1990,CH4,1.041417818,Tg
Colombia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.3332977935,MTC
Colombia,natural gas,natural gas,natural gas,1990,N2O,1.626693618e-06,Tg
Colombia,coal,coal,coal,2005,CH4,0.1073360761,Tg
Colombia,coal,coal,coal,2005,CO2_FUG,0.04225333916,MTC
Colombia,coal,coal,coal,2005,N2O,3.836918823e-05,Tg
Colombia,crude oil,crude oil,crude oil,2005,CH4,0.8326790416,Tg
Colombia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.168127786,MTC
Colombia,crude oil,crude oil,crude oil,2005,N2O,1.527832817e-06,Tg
Colombia,natural gas,natural gas,natural gas,2005,CH4,0.8326790416,Tg
Colombia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.168127786,MTC
Colombia,natural gas,natural gas,natural gas,2005,N2O,1.527832817e-06,Tg
Colombia,coal,coal,coal,2010,CH4,0.1043000667,Tg
Colombia,coal,coal,coal,2010,CO2_FUG,0.07270032272,MTC
Colombia,coal,coal,coal,2010,N2O,3.131386057e-05,Tg
Colombia,crude oil,crude oil,crude oil,2010,CH4,0.7579597556,Tg
Colombia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1743816743,MTC
Colombia,crude oil,crude oil,crude oil,2010,N2O,1.480006593e-06,Tg
Colombia,natural gas,natural gas,natural gas,2010,CH4,0.7579597556,Tg
Colombia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1743816743,MTC
Colombia,natural gas,natural gas,natural gas,2010,N2O,1.480006593e-06,Tg
Colombia,coal,coal,coal,2015,CH4,0.09190538973,Tg
Colombia,coal,coal,coal,2015,CO2_FUG,0.07759122053,MTC
Colombia,coal,coal,coal,2015,N2O,1.483477416e-05,Tg
Colombia,crude oil,crude oil,crude oil,2015,CH4,0.7402101127,Tg
Colombia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.1330655972,MTC
Colombia,crude oil,crude oil,crude oil,2015,N2O,1.546822559e-06,Tg
Colombia,natural gas,natural gas,natural gas,2015,CH4,0.7402101127,Tg
Colombia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.1330655972,MTC
Colombia,natural gas,natural gas,natural gas,2015,N2O,1.546822559e-06,Tg
