# Prices of all markets
market,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,unit_conv
_Moldovasubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Finland_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
Finland_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
CstSFranceCstS_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
CstSFranceCstS_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
CstWFranceCstW_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
CstWFranceCstW_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
Iceland_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
Iceland_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
Ireland_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
Ireland_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
CstEItalyCstE_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
CstEItalyCstE_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
CstWItalyCstW_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
CstWItalyCstW_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
CstPolandCst_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
CstPolandCst_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
CstSESpainCstSE_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
CstSESpainCstSE_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
Sweden_water consumption,NoReported,,,,,,,,,,,,,,,,,,1
Sweden_water withdrawals,NoReported,,,,,,,,,,,,,,,,,,1
base load generation-fixed-output,NoReported,,,,,,,,,,,,,,,,,,1
elect_td_bld-fixed-output,NoReported,,,,,,,,,,,,,,,,,,1
intermediate generation-fixed-output,NoReported,,,,,,,,,,,,,,,,,,1
peak generation-fixed-output,NoReported,,,,,,,,,,,,,,,,,,1
subpeak generation-fixed-output,NoReported,,,,,,,,,,,,,,,,,,1
_MoldovaGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
_Moldovasolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
_Moldovawind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
FoodDemand_NonStaplesFoodDemand-budget-fraction-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
FoodDemand_StaplesFoodDemand-budget-fraction-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulabase load generation,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulaelect_td_bld,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulaelectricity,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulaelectricity_net_ownuse,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_PeninsulaelectricityDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_PeninsulaGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulaintermediate electricity,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulaintermediate generation,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulaoff peak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulapeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulapeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsularegional electricity,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulasolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulasubpeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulasubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Appenine_Peninsulawind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
British_Islesbase load generation,NoReported,,,,,,,,,,,,,,,,,,1
British_Isleselect_td_bld,NoReported,,,,,,,,,,,,,,,,,,1
British_Isleselectricity,NoReported,,,,,,,,,,,,,,,,,,1
British_Isleselectricity_net_ownuse,NoReported,,,,,,,,,,,,,,,,,,1
British_IsleselectricityDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
British_IslesGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
British_Islesintermediate electricity,NoReported,,,,,,,,,,,,,,,,,,1
British_Islesintermediate generation,NoReported,,,,,,,,,,,,,,,,,,1
British_Islesoff peak electricity,NoReported,,,,,,,,,,,,,,,,,,1
British_Islespeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
British_Islespeak generation,NoReported,,,,,,,,,,,,,,,,,,1
British_Islesregional electricity,NoReported,,,,,,,,,,,,,,,,,,1
British_Islessolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
British_Islessubpeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
British_Islessubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
British_Isleswind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europebase load generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europeelect_td_bld,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europeelectricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europeelectricity_net_ownuse,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_EuropeelectricityDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_EuropeGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europeintermediate electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europeintermediate generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europeoff peak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europepeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europepeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europeregional electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europesolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europesubpeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europesubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Eastern_Europewind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europebase load generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europeelect_td_bld,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europeelectricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europeelectricity_net_ownuse,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_EuropeelectricityDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_EuropeGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europeintermediate electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europeintermediate generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europeoff peak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europepeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europepeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europeregional electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europesolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europesubpeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europesubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Central_Western_Europewind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_MarketGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded ammonia,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded ammoniaDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded beef,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded beefDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded biomass,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded biomassDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded coal,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded coalDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded dairy,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded dairyDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded industrial_roundwood,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded industrial_roundwoodDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded iron and steel,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded iron and steelDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded LNG,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded LNGDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded oil,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded oilDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded pork,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded porkDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded poultry,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded poultryDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded sawnwood,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded sawnwoodDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded sheepgoat,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded sheepgoatDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded woodpulp,NoReported,,,,,,,,,,,,,,,,,,1
European_Single_Markettraded woodpulpDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulabase load generation,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulaelect_td_bld,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulaelectricity,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulaelectricity_net_ownuse,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_PeninsulaelectricityDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_PeninsulaGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulaintermediate electricity,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulaintermediate generation,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulaoff peak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulapeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulapeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsularegional electricity,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulasolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulasubpeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulasubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Iberian_Peninsulawind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europebase load generation,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europeelect_td_bld,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europeelectricity,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europeelectricity_net_ownuse,NoReported,,,,,,,,,,,,,,,,,,1
Northern_EuropeelectricityDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Northern_EuropeGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europeintermediate electricity,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europeintermediate generation,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europeoff peak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europepeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europepeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europeregional electricity,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europesolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europesubpeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europesubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
Northern_Europewind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europebase load generation,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europeelect_td_bld,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europeelectricity,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europeelectricity_net_ownuse,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_EuropeelectricityDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_EuropeGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europeintermediate electricity,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europeintermediate generation,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europeoff peak electricity,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europepeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europepeak generation,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europeregional electricity,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europesolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europesubpeak electricity,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europesubpeak generation,NoReported,,,,,,,,,,,,,,,,,,1
South_Eastern_Europewind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
